Symbol,Date,Exchange,TOD,Volume
BHP,20140619,NYSE,Open,38874
BHP,20140619,NYSE,After-Hours,0
BHP,20140619,NYSE,Close,17099
BHP,20140619,BATS,Regular,172652
BHP,20140619,BATS,Open,0
BHP,20140619,BATS,After-Hours,0
BHP,20140619,BATS,Close,0
BHP,20140818,NASDAQ OMX BX,Regular,39071
BHP,20140818,NASDAQ OMX BX,Open,0
BHP,20140818,NASDAQ OMX BX,After-Hours,0
BHP,20140818,NASDAQ OMX BX,Close,0
BHP,20140818,NYSE Arca SM,Regular,189540
BHP,20140818,NYSE Arca SM,Open,200
BHP,20140818,NYSE Arca SM,After-Hours,55200
BHP,20140818,NYSE Arca SM,Close,200
BHP,20140818,FINRA,Regular,484989
BHP,20140818,FINRA,Open,0
BHP,20140818,FINRA,After-Hours,0
BHP,20140818,FINRA,Close,0
BHP,20140818,BATS,Regular,118587
BHP,20140818,BATS,Open,0
BHP,20140818,BATS,After-Hours,156
BHP,20140818,BATS,Close,0
BHP,20140818,Direct Edge X,Regular,86377
BHP,20140818,Direct Edge X,Open,0
BHP,20140818,Direct Edge X,After-Hours,700
BHP,20140818,Direct Edge X,Close,0
BHP,20140818,NASDAQ OMX,Regular,197855
BHP,20140818,NASDAQ OMX,Open,67
BHP,20140818,NASDAQ OMX,After-Hours,0
BHP,20140818,NASDAQ OMX,Close,200
BHP,20140818,NASDAQ OMX PSX,Regular,6124
BHP,20140818,NASDAQ OMX PSX,Open,0
BHP,20140818,NASDAQ OMX PSX,After-Hours,0
BHP,20140818,NASDAQ OMX PSX,Close,0
BHP,20140818,Direct Edge A,Regular,78939
BHP,20140818,Direct Edge A,Open,0
BHP,20140818,Direct Edge A,After-Hours,0
BHP,20140818,Direct Edge A,Close,0
BHP,20140818,NYSE,Regular,352647
BHP,20140818,NYSE,Open,19448
BHP,20140818,NYSE,After-Hours,0
BHP,20140818,NYSE,Close,22537
BHP,20140818,BATS Y,Regular,46602
BHP,20140818,BATS Y,Open,0
BHP,20140818,BATS Y,After-Hours,0
BHP,20140818,BATS Y,Close,0
BHP,20140515,NASDAQ OMX PSX,Regular,900
BHP,20140515,NASDAQ OMX PSX,Open,0
BHP,20140515,NASDAQ OMX PSX,After-Hours,0
BHP,20140515,NASDAQ OMX PSX,Close,0
BHP,20140515,BATS Y,Regular,26345
BHP,20140515,BATS Y,Open,0
BHP,20140515,BATS Y,After-Hours,0
BHP,20140515,BATS Y,Close,0
BHP,20140515,NYSE Arca SM,Regular,172843
BHP,20140515,NYSE Arca SM,Open,500
BHP,20140515,NYSE Arca SM,After-Hours,102455
BHP,20140515,NYSE Arca SM,Close,200
BHP,20140515,FINRA,Regular,563291
BHP,20140515,FINRA,Open,0
BHP,20140515,FINRA,After-Hours,0
BHP,20140515,FINRA,Close,0
BHP,20140515,BATS,Regular,109512
BHP,20140515,BATS,Open,0
BHP,20140515,BATS,After-Hours,1200
BHP,20140515,BATS,Close,0
BHP,20140515,Direct Edge X,Regular,97037
BHP,20140515,Direct Edge X,Open,0
BHP,20140515,Direct Edge X,After-Hours,10000
BHP,20140515,Direct Edge X,Close,0
BHP,20140515,NASDAQ OMX,Regular,206287
BHP,20140515,NASDAQ OMX,Open,39
BHP,20140515,NASDAQ OMX,After-Hours,1400
BHP,20140515,NASDAQ OMX,Close,100
BHP,20140515,Direct Edge A,Regular,31030
BHP,20140515,Direct Edge A,Open,0
BHP,20140515,Direct Edge A,After-Hours,0
BHP,20140515,Direct Edge A,Close,0
BHP,20140515,National,Regular,5006
BHP,20140515,National,Open,0
BHP,20140515,National,After-Hours,0
BHP,20140515,National,Close,0
BHP,20140515,NYSE,Regular,352520
BHP,20140515,NYSE,Open,17280
BHP,20140515,NYSE,After-Hours,0
BHP,20140515,NYSE,Close,7251
BHP,20140515,NASDAQ OMX BX,Regular,21688
BHP,20140515,NASDAQ OMX BX,Open,0
BHP,20140515,NASDAQ OMX BX,After-Hours,0
BHP,20140515,NASDAQ OMX BX,Close,0
BHP,20140410,NYSE Arca SM,Regular,232500
BHP,20140410,NYSE Arca SM,Open,300
BHP,20140410,NYSE Arca SM,After-Hours,29695
BHP,20140410,NYSE Arca SM,Close,800
BHP,20140410,FINRA,Regular,399988
BHP,20140410,FINRA,Open,0
BHP,20140410,FINRA,After-Hours,0
BHP,20140410,FINRA,Close,0
BHP,20140410,BATS,Regular,156989
BHP,20140410,BATS,Open,0
BHP,20140410,BATS,After-Hours,0
BHP,20140410,BATS,Close,0
BHP,20140410,Direct Edge X,Regular,216047
BHP,20140410,Direct Edge X,Open,0
BHP,20140410,Direct Edge X,After-Hours,900
BHP,20140410,Direct Edge X,Close,0
BHP,20140410,NASDAQ OMX,Regular,249736
BHP,20140410,NASDAQ OMX,Open,69
BHP,20140410,NASDAQ OMX,After-Hours,1500
BHP,20140410,NASDAQ OMX,Close,100
BHP,20140410,Direct Edge A,Regular,53487
BHP,20140410,Direct Edge A,Open,0
BHP,20140410,Direct Edge A,After-Hours,0
BHP,20140410,Direct Edge A,Close,0
BHP,20140410,NYSE,Regular,499680
BHP,20140410,NYSE,Open,25000
BHP,20140410,NYSE,After-Hours,0
BHP,20140410,NYSE,Close,14414
BHP,20140410,BATS Y,Regular,32367
BHP,20140410,BATS Y,Open,0
BHP,20140410,BATS Y,After-Hours,0
BHP,20140410,BATS Y,Close,0
BHP,20140410,NASDAQ OMX BX,Regular,49106
BHP,20140410,NASDAQ OMX BX,Open,0
BHP,20140410,NASDAQ OMX BX,After-Hours,0
BHP,20140410,NASDAQ OMX BX,Close,0
BHP,20140410,NASDAQ OMX PSX,Regular,9467
BHP,20140410,NASDAQ OMX PSX,Open,0
BHP,20140410,NASDAQ OMX PSX,After-Hours,0
BHP,20140410,NASDAQ OMX PSX,Close,0
BHP,20140410,Chicago,Regular,200
BHP,20140410,Chicago,Open,0
BHP,20140410,Chicago,After-Hours,0
BHP,20140410,Chicago,Close,0
BHP,20140410,National,Regular,2114
BHP,20140410,National,Open,0
BHP,20140410,National,After-Hours,0
BHP,20140410,National,Close,0
BHP,20140421,NASDAQ OMX PSX,Regular,1300
BHP,20140421,NASDAQ OMX PSX,Open,0
BHP,20140421,NASDAQ OMX PSX,After-Hours,0
BHP,20140421,NASDAQ OMX PSX,Close,0
BHP,20140421,NYSE Arca SM,Regular,53981
BHP,20140421,NYSE Arca SM,Open,55
BHP,20140421,NYSE Arca SM,After-Hours,100
BHP,20140421,NYSE Arca SM,Close,700
BHP,20140421,FINRA,Regular,239851
BHP,20140421,FINRA,Open,0
BHP,20140421,FINRA,After-Hours,0
BHP,20140421,FINRA,Close,0
BHP,20140421,BATS,Regular,136417
BHP,20140421,BATS,Open,0
BHP,20140421,BATS,After-Hours,0
BHP,20140421,BATS,Close,0
BHP,20140421,NASDAQ OMX BX,Regular,16431
BHP,20140421,NASDAQ OMX BX,Open,0
BHP,20140421,NASDAQ OMX BX,After-Hours,0
BHP,20140421,NASDAQ OMX BX,Close,0
BHP,20140421,Direct Edge X,Regular,104961
BHP,20140421,Direct Edge X,Open,0
BHP,20140421,Direct Edge X,After-Hours,100
BHP,20140421,Direct Edge X,Close,0
BHP,20140421,NASDAQ OMX,Regular,108098
BHP,20140421,NASDAQ OMX,Open,100
BHP,20140421,NASDAQ OMX,After-Hours,200
BHP,20140421,NASDAQ OMX,Close,1
BHP,20140421,Direct Edge A,Regular,35628
BHP,20140421,Direct Edge A,Open,0
BHP,20140421,Direct Edge A,After-Hours,0
BHP,20140421,Direct Edge A,Close,0
BHP,20140421,National,Regular,100
BHP,20140421,National,Open,0
BHP,20140421,National,After-Hours,0
BHP,20140421,National,Close,0
BHP,20140421,NYSE,Regular,329157
BHP,20140421,NYSE,Open,12477
BHP,20140421,NYSE,After-Hours,0
BHP,20140421,NYSE,Close,20474
BHP,20140421,BATS Y,Regular,23160
BHP,20140421,BATS Y,Open,0
BHP,20140421,BATS Y,After-Hours,0
BHP,20140421,BATS Y,Close,0
BHP,20140923,NASDAQ OMX BX,Regular,30074
BHP,20140923,NASDAQ OMX BX,Open,0
BHP,20140923,NASDAQ OMX BX,After-Hours,0
BHP,20140923,NASDAQ OMX BX,Close,0
BHP,20140923,NYSE Arca SM,Regular,202407
BHP,20140923,NYSE Arca SM,Open,300
BHP,20140923,NYSE Arca SM,After-Hours,17173
BHP,20140923,NYSE Arca SM,Close,200
BHP,20140923,FINRA,Regular,506981
BHP,20140923,FINRA,Open,0
BHP,20140923,FINRA,After-Hours,0
BHP,20140923,FINRA,Close,0
BHP,20140923,BATS,Regular,239224
BHP,20140923,BATS,Open,0
BHP,20140923,BATS,After-Hours,0
BHP,20140923,BATS,Close,0
BHP,20140923,Direct Edge X,Regular,84836
BHP,20140923,Direct Edge X,Open,0
BHP,20140923,Direct Edge X,After-Hours,2500
BHP,20140923,Direct Edge X,Close,0
BHP,20140923,NASDAQ OMX,Regular,250731
BHP,20140923,NASDAQ OMX,Open,9
BHP,20140923,NASDAQ OMX,After-Hours,4900
BHP,20140923,NASDAQ OMX,Close,200
BHP,20140923,NASDAQ OMX PSX,Regular,4313
BHP,20140923,NASDAQ OMX PSX,Open,0
BHP,20140923,NASDAQ OMX PSX,After-Hours,0
BHP,20140923,NASDAQ OMX PSX,Close,0
BHP,20140923,Direct Edge A,Regular,37943
BHP,20140923,Direct Edge A,Open,0
BHP,20140923,Direct Edge A,After-Hours,0
BHP,20140923,Direct Edge A,Close,0
BHP,20140923,Chicago,Regular,4700
BHP,20140923,Chicago,Open,0
BHP,20140923,Chicago,After-Hours,0
BHP,20140923,Chicago,Close,0
BHP,20140923,NYSE,Regular,333272
BHP,20140923,NYSE,Open,45311
BHP,20140923,NYSE,After-Hours,0
BHP,20140923,NYSE,Close,32622
BHP,20140923,BATS Y,Regular,41227
BHP,20140923,BATS Y,Open,0
BHP,20140923,BATS Y,After-Hours,0
BHP,20140923,BATS Y,Close,0
BHP,20140207,NYSE Arca SM,Regular,114468
BHP,20140207,NYSE Arca SM,Open,52
BHP,20140207,NYSE Arca SM,After-Hours,5207
BHP,20140207,NYSE Arca SM,Close,100
BHP,20140207,FINRA,Regular,507323
BHP,20140207,FINRA,Open,0
BHP,20140207,FINRA,After-Hours,0
BHP,20140207,FINRA,Close,0
BHP,20140207,BATS,Regular,137120
BHP,20140207,BATS,Open,0
BHP,20140207,BATS,After-Hours,500
BHP,20140207,BATS,Close,0
BHP,20140207,Direct Edge X,Regular,48321
BHP,20140207,Direct Edge X,Open,0
BHP,20140207,Direct Edge X,After-Hours,3000
BHP,20140207,Direct Edge X,Close,0
BHP,20140207,NASDAQ OMX,Regular,186251
BHP,20140207,NASDAQ OMX,Open,100
BHP,20140207,NASDAQ OMX,After-Hours,920
BHP,20140207,NASDAQ OMX,Close,91
BHP,20140207,Direct Edge A,Regular,66434
BHP,20140207,Direct Edge A,Open,0
BHP,20140207,Direct Edge A,After-Hours,0
BHP,20140207,Direct Edge A,Close,0
BHP,20140207,CBOE,Regular,3558
BHP,20140207,CBOE,Open,0
BHP,20140207,CBOE,After-Hours,0
BHP,20140207,CBOE,Close,0
BHP,20140207,NYSE,Regular,472295
BHP,20140207,NYSE,Open,15207
BHP,20140207,NYSE,After-Hours,0
BHP,20140207,NYSE,Close,20219
BHP,20140207,NASDAQ OMX BX,Regular,22187
BHP,20140207,NASDAQ OMX BX,Open,0
BHP,20140207,NASDAQ OMX BX,After-Hours,0
BHP,20140207,NASDAQ OMX BX,Close,0
BHP,20140207,NASDAQ OMX PSX,Regular,1993
BHP,20140207,NASDAQ OMX PSX,Open,0
BHP,20140207,NASDAQ OMX PSX,After-Hours,0
BHP,20140207,NASDAQ OMX PSX,Close,0
BHP,20140207,National,Regular,300
BHP,20140207,National,Open,0
BHP,20140207,National,After-Hours,0
BHP,20140207,National,Close,0
BHP,20140207,BATS Y,Regular,22001
BHP,20140207,BATS Y,Open,0
BHP,20140207,BATS Y,After-Hours,0
BHP,20140207,BATS Y,Close,0
BHP,20140226,NYSE Arca SM,Regular,94184
BHP,20140226,NYSE Arca SM,Open,100
BHP,20140226,NYSE Arca SM,After-Hours,14500
BHP,20140226,NYSE Arca SM,Close,100
BHP,20140226,FINRA,Regular,809929
BHP,20140226,FINRA,Open,0
BHP,20140226,FINRA,After-Hours,0
BHP,20140226,FINRA,Close,0
BHP,20140226,BATS,Regular,136209
BHP,20140226,BATS,Open,0
BHP,20140226,BATS,After-Hours,0
BHP,20140226,BATS,Close,0
BHP,20140226,Direct Edge X,Regular,63413
BHP,20140226,Direct Edge X,Open,0
BHP,20140226,Direct Edge X,After-Hours,0
BHP,20140226,Direct Edge X,Close,0
BHP,20140226,NASDAQ OMX,Regular,164057
BHP,20140226,NASDAQ OMX,Open,63
BHP,20140226,NASDAQ OMX,After-Hours,0
BHP,20140226,NASDAQ OMX,Close,1
BHP,20140226,Direct Edge A,Regular,59175
BHP,20140226,Direct Edge A,Open,0
BHP,20140226,Direct Edge A,After-Hours,0
BHP,20140226,Direct Edge A,Close,0
BHP,20140226,CBOE,Regular,301
BHP,20140226,CBOE,Open,0
BHP,20140226,CBOE,After-Hours,0
BHP,20140226,CBOE,Close,0
BHP,20140226,NYSE,Regular,243318
BHP,20140226,NYSE,Open,13618
BHP,20140226,NYSE,After-Hours,0
BHP,20140226,NYSE,Close,14242
BHP,20140226,BATS Y,Regular,14468
BHP,20140226,BATS Y,Open,0
BHP,20140226,BATS Y,After-Hours,0
BHP,20140226,BATS Y,Close,0
BHP,20140226,NASDAQ OMX PSX,Regular,3541
BHP,20140226,NASDAQ OMX PSX,Open,0
BHP,20140226,NASDAQ OMX PSX,After-Hours,0
BHP,20140226,NASDAQ OMX PSX,Close,0
BHP,20140226,National,Regular,100
BHP,20140226,National,Open,0
BHP,20140226,National,After-Hours,0
BHP,20140226,National,Close,0
BHP,20140226,NASDAQ OMX BX,Regular,18617
BHP,20140226,NASDAQ OMX BX,Open,0
BHP,20140226,NASDAQ OMX BX,After-Hours,0
BHP,20140226,NASDAQ OMX BX,Close,0
BHP,20140407,NYSE Arca SM,Regular,156819
BHP,20140407,NYSE Arca SM,Open,500
BHP,20140407,NYSE Arca SM,After-Hours,6800
BHP,20140407,NYSE Arca SM,Close,300
BHP,20140407,FINRA,Regular,695068
BHP,20140407,FINRA,Open,0
BHP,20140407,FINRA,After-Hours,0
BHP,20140407,FINRA,Close,0
BHP,20140407,BATS,Regular,211971
BHP,20140407,BATS,Open,0
BHP,20140407,BATS,After-Hours,200
BHP,20140407,BATS,Close,0
BHP,20140407,Direct Edge X,Regular,80208
BHP,20140407,Direct Edge X,Open,0
BHP,20140407,Direct Edge X,After-Hours,0
BHP,20140407,Direct Edge X,Close,0
BHP,20140407,NASDAQ OMX,Regular,246593
BHP,20140407,NASDAQ OMX,Open,100
BHP,20140407,NASDAQ OMX,After-Hours,0
BHP,20140407,NASDAQ OMX,Close,50
BHP,20140407,Direct Edge A,Regular,59381
BHP,20140407,Direct Edge A,Open,0
BHP,20140407,Direct Edge A,After-Hours,0
BHP,20140407,Direct Edge A,Close,0
BHP,20140407,NYSE,Regular,449283
BHP,20140407,NYSE,Open,18180
BHP,20140407,NYSE,After-Hours,0
BHP,20140407,NYSE,Close,13904
BHP,20140407,BATS Y,Regular,42827
BHP,20140407,BATS Y,Open,0
BHP,20140407,BATS Y,After-Hours,0
BHP,20140407,BATS Y,Close,0
BHP,20140407,NASDAQ OMX PSX,Regular,4250
BHP,20140407,NASDAQ OMX PSX,Open,0
BHP,20140407,NASDAQ OMX PSX,After-Hours,0
BHP,20140407,NASDAQ OMX PSX,Close,0
BHP,20140407,Chicago,Regular,100
BHP,20140407,Chicago,Open,0
BHP,20140407,Chicago,After-Hours,0
BHP,20140407,Chicago,Close,0
BHP,20140407,National,Regular,1792
BHP,20140407,National,Open,0
BHP,20140407,National,After-Hours,0
BHP,20140407,National,Close,0
BHP,20140407,NASDAQ OMX BX,Regular,43069
BHP,20140407,NASDAQ OMX BX,Open,0
BHP,20140407,NASDAQ OMX BX,After-Hours,0
BHP,20140407,NASDAQ OMX BX,Close,0
BHP,20140821,BATS Y,Regular,36073
BHP,20140821,BATS Y,Open,0
BHP,20140821,BATS Y,After-Hours,0
BHP,20140821,BATS Y,Close,0
BHP,20140821,NYSE Arca SM,Regular,134832
BHP,20140821,NYSE Arca SM,Open,70
BHP,20140821,NYSE Arca SM,After-Hours,24836
BHP,20140821,NYSE Arca SM,Close,100
BHP,20140821,FINRA,Regular,589257
BHP,20140821,FINRA,Open,0
BHP,20140821,FINRA,After-Hours,0
BHP,20140821,FINRA,Close,0
BHP,20140821,Direct Edge A,Regular,42638
BHP,20140821,Direct Edge A,Open,0
BHP,20140821,Direct Edge A,After-Hours,0
BHP,20140821,Direct Edge A,Close,0
BHP,20140821,BATS,Regular,84633
BHP,20140821,BATS,Open,0
BHP,20140821,BATS,After-Hours,0
BHP,20140821,BATS,Close,0
BHP,20140821,Direct Edge X,Regular,96789
BHP,20140821,Direct Edge X,Open,0
BHP,20140821,Direct Edge X,After-Hours,0
BHP,20140821,Direct Edge X,Close,0
BHP,20140821,NASDAQ OMX,Regular,253787
BHP,20140821,NASDAQ OMX,Open,100
BHP,20140821,NASDAQ OMX,After-Hours,0
BHP,20140821,NASDAQ OMX,Close,1
BHP,20140821,NASDAQ OMX PSX,Regular,17293
BHP,20140821,NASDAQ OMX PSX,Open,0
BHP,20140821,NASDAQ OMX PSX,After-Hours,0
BHP,20140821,NASDAQ OMX PSX,Close,0
BHP,20140821,NYSE,Regular,373027
BHP,20140821,NYSE,Open,22275
BHP,20140821,NYSE,After-Hours,0
BHP,20140821,NYSE,Close,13867
BHP,20140821,NASDAQ OMX BX,Regular,29640
BHP,20140821,NASDAQ OMX BX,Open,0
BHP,20140821,NASDAQ OMX BX,After-Hours,0
BHP,20140821,NASDAQ OMX BX,Close,0
BHP,20140626,NASDAQ OMX BX,Regular,27985
BHP,20140626,NASDAQ OMX BX,Open,0
BHP,20140626,NASDAQ OMX BX,After-Hours,0
BHP,20140626,NASDAQ OMX BX,Close,0
BHP,20140626,NYSE Arca SM,Regular,185343
BHP,20140626,NYSE Arca SM,Open,3
BHP,20140626,NYSE Arca SM,After-Hours,69066
BHP,20140626,NYSE Arca SM,Close,100
BHP,20140626,FINRA,Regular,285073
BHP,20140626,FINRA,Open,0
BHP,20140626,FINRA,After-Hours,0
BHP,20140626,FINRA,Close,0
BHP,20140626,BATS,Regular,163188
BHP,20140626,BATS,Open,0
BHP,20140626,BATS,After-Hours,100
BHP,20140626,BATS,Close,0
BHP,20140626,Direct Edge X,Regular,52605
BHP,20140626,Direct Edge X,Open,0
BHP,20140626,Direct Edge X,After-Hours,400
BHP,20140626,Direct Edge X,Close,0
BHP,20140626,NASDAQ OMX,Regular,114627
BHP,20140626,NASDAQ OMX,Open,100
BHP,20140626,NASDAQ OMX,After-Hours,0
BHP,20140626,NASDAQ OMX,Close,100
BHP,20140626,NASDAQ OMX PSX,Regular,2088
BHP,20140626,NASDAQ OMX PSX,Open,0
BHP,20140626,NASDAQ OMX PSX,After-Hours,0
BHP,20140626,NASDAQ OMX PSX,Close,0
BHP,20140626,Direct Edge A,Regular,48413
BHP,20140626,Direct Edge A,Open,0
BHP,20140626,Direct Edge A,After-Hours,0
BHP,20140626,Direct Edge A,Close,0
BHP,20140626,Chicago,Regular,3000
BHP,20140626,Chicago,Open,0
BHP,20140626,Chicago,After-Hours,0
BHP,20140626,Chicago,Close,0
BHP,20140626,NYSE,Regular,313133
BHP,20140626,NYSE,Open,17586
BHP,20140626,NYSE,After-Hours,0
BHP,20140626,NYSE,Close,22527
BHP,20140626,BATS Y,Regular,26130
BHP,20140626,BATS Y,Open,0
BHP,20140626,BATS Y,After-Hours,0
BHP,20140626,BATS Y,Close,0
BHP,20140617,NASDAQ OMX BX,Regular,43482
BHP,20140617,NASDAQ OMX BX,Open,0
BHP,20140617,NASDAQ OMX BX,After-Hours,0
BHP,20140617,NASDAQ OMX BX,Close,0
BHP,20140617,NYSE Arca SM,Regular,288002
BHP,20140617,NYSE Arca SM,Open,100
BHP,20140617,NYSE Arca SM,After-Hours,72503
BHP,20140617,NYSE Arca SM,Close,700
BHP,20140617,FINRA,Regular,464732
BHP,20140617,FINRA,Open,0
BHP,20140617,FINRA,After-Hours,0
BHP,20140617,FINRA,Close,0
BHP,20140617,BATS,Regular,196046
BHP,20140617,BATS,Open,0
BHP,20140617,BATS,After-Hours,0
BHP,20140617,BATS,Close,0
BHP,20140617,Direct Edge X,Regular,118649
BHP,20140617,Direct Edge X,Open,0
BHP,20140617,Direct Edge X,After-Hours,19314
BHP,20140617,Direct Edge X,Close,0
BHP,20140617,NASDAQ OMX,Regular,220594
BHP,20140617,NASDAQ OMX,Open,74
BHP,20140617,NASDAQ OMX,After-Hours,2020
BHP,20140617,NASDAQ OMX,Close,100
BHP,20140617,NASDAQ OMX PSX,Regular,3256
BHP,20140617,NASDAQ OMX PSX,Open,0
BHP,20140617,NASDAQ OMX PSX,After-Hours,0
BHP,20140617,NASDAQ OMX PSX,Close,0
BHP,20140617,Direct Edge A,Regular,62861
BHP,20140617,Direct Edge A,Open,0
BHP,20140617,Direct Edge A,After-Hours,0
BHP,20140617,Direct Edge A,Close,0
BHP,20140617,Chicago,Regular,9600
BHP,20140617,Chicago,Open,0
BHP,20140617,Chicago,After-Hours,0
BHP,20140617,Chicago,Close,0
BHP,20140617,NYSE,Regular,611128
BHP,20140617,NYSE,Open,24751
BHP,20140617,NYSE,After-Hours,0
BHP,20140617,NYSE,Close,16266
BHP,20140617,BATS Y,Regular,42602
BHP,20140617,BATS Y,Open,0
BHP,20140617,BATS Y,After-Hours,0
BHP,20140617,BATS Y,Close,0
BHP,20140130,NASDAQ OMX BX,Regular,27751
BHP,20140130,NASDAQ OMX BX,Open,0
BHP,20140130,NASDAQ OMX BX,After-Hours,0
BHP,20140130,NASDAQ OMX BX,Close,0
BHP,20140130,NYSE Arca SM,Regular,62926
BHP,20140130,NYSE Arca SM,Open,100
BHP,20140130,NYSE Arca SM,After-Hours,16314
BHP,20140130,NYSE Arca SM,Close,266
BHP,20140130,FINRA,Regular,610115
BHP,20140130,FINRA,Open,0
BHP,20140130,FINRA,After-Hours,0
BHP,20140130,FINRA,Close,0
BHP,20140130,BATS,Regular,186442
BHP,20140130,BATS,Open,0
BHP,20140130,BATS,After-Hours,0
BHP,20140130,BATS,Close,0
BHP,20140130,Direct Edge X,Regular,115643
BHP,20140130,Direct Edge X,Open,0
BHP,20140130,Direct Edge X,After-Hours,1300
BHP,20140130,Direct Edge X,Close,0
BHP,20140130,NASDAQ OMX,Regular,106350
BHP,20140130,NASDAQ OMX,Open,93
BHP,20140130,NASDAQ OMX,After-Hours,400
BHP,20140130,NASDAQ OMX,Close,99
BHP,20140130,Direct Edge A,Regular,56616
BHP,20140130,Direct Edge A,Open,0
BHP,20140130,Direct Edge A,After-Hours,0
BHP,20140130,Direct Edge A,Close,0
BHP,20140130,CBOE,Regular,1400
BHP,20140130,CBOE,Open,0
BHP,20140130,CBOE,After-Hours,0
BHP,20140130,CBOE,Close,0
BHP,20140130,NYSE,Regular,387152
BHP,20140130,NYSE,Open,16400
BHP,20140130,NYSE,After-Hours,0
BHP,20140130,NYSE,Close,18543
BHP,20140130,National,Regular,5387
BHP,20140130,National,Open,0
BHP,20140130,National,After-Hours,0
BHP,20140130,National,Close,0
BHP,20140130,NASDAQ OMX PSX,Regular,2400
BHP,20140130,NASDAQ OMX PSX,Open,0
BHP,20140130,NASDAQ OMX PSX,After-Hours,0
BHP,20140130,NASDAQ OMX PSX,Close,0
BHP,20140130,Chicago,Regular,25
BHP,20140130,Chicago,Open,0
BHP,20140130,Chicago,After-Hours,0
BHP,20140130,Chicago,Close,0
BHP,20140130,BATS Y,Regular,34713
BHP,20140130,BATS Y,Open,0
BHP,20140130,BATS Y,After-Hours,0
BHP,20140130,BATS Y,Close,0
BHP,20140926,BATS Y,Regular,44972
BHP,20140926,BATS Y,Open,0
BHP,20140926,BATS Y,After-Hours,0
BHP,20140926,BATS Y,Close,0
BHP,20140926,NYSE Arca SM,Regular,190868
BHP,20140926,NYSE Arca SM,Open,200
BHP,20140926,NYSE Arca SM,After-Hours,34717
BHP,20140926,NYSE Arca SM,Close,102
BHP,20140926,FINRA,Regular,898131
BHP,20140926,FINRA,Open,0
BHP,20140926,FINRA,After-Hours,0
BHP,20140926,FINRA,Close,0
BHP,20140926,Direct Edge A,Regular,56664
BHP,20140926,Direct Edge A,Open,0
BHP,20140926,Direct Edge A,After-Hours,0
BHP,20140926,Direct Edge A,Close,0
BHP,20140926,BATS,Regular,313580
BHP,20140926,BATS,Open,0
BHP,20140926,BATS,After-Hours,100
BHP,20140926,BATS,Close,0
BHP,20140926,Direct Edge X,Regular,65102
BHP,20140926,Direct Edge X,Open,0
BHP,20140926,Direct Edge X,After-Hours,3100
BHP,20140926,Direct Edge X,Close,0
BHP,20140926,NASDAQ OMX,Regular,338629
BHP,20140926,NASDAQ OMX,Open,92
BHP,20140926,NASDAQ OMX,After-Hours,2000
BHP,20140926,NASDAQ OMX,Close,93
BHP,20140926,NASDAQ OMX PSX,Regular,21532
BHP,20140926,NASDAQ OMX PSX,Open,0
BHP,20140926,NASDAQ OMX PSX,After-Hours,0
BHP,20140926,NASDAQ OMX PSX,Close,0
BHP,20140926,Chicago,Regular,9100
BHP,20140926,Chicago,Open,0
BHP,20140926,Chicago,After-Hours,0
BHP,20140926,Chicago,Close,0
BHP,20140926,NYSE,Regular,502867
BHP,20140926,NYSE,Open,70680
BHP,20140926,NYSE,After-Hours,0
BHP,20140926,NYSE,Close,45191
BHP,20140926,NASDAQ OMX BX,Regular,30989
BHP,20140926,NASDAQ OMX BX,Open,0
BHP,20140926,NASDAQ OMX BX,After-Hours,0
BHP,20140926,NASDAQ OMX BX,Close,0
BHP,20140521,NASDAQ OMX BX,Regular,13914
BHP,20140521,NASDAQ OMX BX,Open,0
BHP,20140521,NASDAQ OMX BX,After-Hours,0
BHP,20140521,NASDAQ OMX BX,Close,0
BHP,20140521,NYSE Arca SM,Regular,102188
BHP,20140521,NYSE Arca SM,Open,8
BHP,20140521,NYSE Arca SM,After-Hours,10370
